Bp_ConsBp_seq_M,Bp_ConsBp_seq_status,Bp_L0HadronDecision_TOS,Bp_L0HadronDecision_TIS,Bp_L0MuonDecision_TIS,Bp_L0ElectronDecision_TIS,Bp_L0PhotonDecision_TIS,Bp_Hlt1TrackMVADecision_TOS,Bp_Hlt1TwoTrackMVADecision_TOS,Bp_Hlt2Topo2BodyDecision_TOS,Bp_Hlt2Topo3BodyDecision_TOS,Bp_Hlt2Topo4BodyDecision_TOS,Bp_ConsBp_seq_decayLength,Bp_ConsBp_seq_tauminus_0_decayLength,Bp_ConsBp_seq_tauminus_decayLength,taup_DIRA_ORIVX,taum_DIRA_ORIVX,Bp_DIRA_OWNPV,taup_ENDVERTEX_X,taum_ENDVERTEX_X,taup_ENDVERTEX_Y,taum_ENDVERTEX_Y,taup_ENDVERTEX_Z,taum_ENDVERTEX_Z,Bp_ConsBp_seq_chi2
6235.1987,0.0,False,True,False,True,False,True,True,True,True,True,16.243923,-0.94692034,6.1638937,0.9999993315670167,-0.9995443143567544,0.9999965391323952,1.4442,1.3202,-1.7525,-1.1876,65.2408,58.2551,9.1388
5721.3535,0.0,True,False,False,False,False,True,True,False,True,True,73.721954,5.561929,4.962429,0.9999974097485678,0.9999769065816685,0.999999343960985,-0.4118,-0.5113,3.1642,3.1535,121.6667,122.0853,2.371394
4819.1416,0.0,False,False,False,False,False,True,True,False,False,False,27.758291,1.2321995,7.0326915,0.9999957287757657,0.9882852290551304,0.9999769010298989,-1.0317,-0.5978,4.4686,3.627,-10.392,-17.0007,15.701526
5445.626,0.0,False,False,False,False,False,False,False,False,False,False,10.831864,0.6361303,-0.08345299,-0.9999340096099429,0.9998435784238753,0.9999720961029852,0.2993,0.2278,1.4118,1.5175,-34.52,-33.4954,5.725083
5244.779,0.0,False,False,False,False,False,False,False,False,False,False,10.186276,1.2668577,1.9740424,0.9990513778295713,0.999963326673927,0.9999825820371758,0.2785,0.2594,-0.6806,-0.707,60.8277,60.5235,10.169981
5465.876,0.0,False,True,False,False,False,True,True,True,True,True,14.522208,3.1351018,17.112608,0.9999995624471802,0.999594367189914,0.9999828167609174,1.8196,1.4197,0.8821,0.5286,55.1297,41.9937,10.925446
4637.634,0.0,False,True,False,False,False,True,True,False,True,False,29.905823,10.465665,26.837431,0.9999994395393346,0.9997637637031322,0.9999966741717021,2.6805,1.9761,1.5316,1.119,80.1202,63.8471,3.1229157
4896.7925,0.0,False,True,True,False,False,True,True,False,True,True,31.800997,11.486037,2.9798262,0.9985719612441593,0.999961575410848,0.9999424660531694,0.1516,-0.1408,2.4184,2.7149,52.991,61.4707,2.268485
56273.04,0.0,False,False,False,False,False,False,False,False,False,False,6.9696484,3.378688,-0.21907374,0.9979103030720937,0.9999944779756956,0.9998856322774263,1.6839,2.1036,0.4287,0.7137,-9.5548,-5.9443,3.17541
6366.282,0.0,True,False,False,False,False,True,True,False,False,False,19.085972,5.720632,7.233755,0.9998952575526825,0.9999819384351769,0.9999976393074484,4.0925,3.8467,1.4974,1.2191,9.714,8.2616,20.172478
4947.8647,0.0,False,False,False,False,False,False,False,False,False,False,16.819487,5.6001782,5.1787353,0.9999715509343623,0.9999938027453458,0.9998928343839727,1.8705,2.0231,-1.911,-1.7105,29.5231,30.0757,6.4640822
5342.045,0.0,False,False,False,False,False,False,False,False,False,False,15.785796,6.322133,2.5448794,0.9998964649668286,0.9999551536791402,0.9999955445288712,1.7792,1.8536,-1.5109,-1.6549,26.0855,29.9189,7.055216
5122.6763,0.0,False,False,False,False,False,False,False,False,False,False,14.357298,1.3551277,1.1660843,0.9998264020662929,0.999987306457404,0.9999896341251417,1.5932,1.5879,-1.2217,-1.3041,23.2958,23.364,19.002428
4946.1196,0.0,False,True,False,False,False,True,True,False,True,True,9.110247,-2.1074007,1.2418212,0.9999504981322834,-0.9999762738647487,0.9999564270328827,0.4032,0.5829,0.9375,0.7091,-29.8734,-33.4717,8.823689
4840.92,0.0,False,True,True,False,False,True,True,False,False,False,32.317394,5.890411,0.8105885,0.9997823663290011,0.9999342113489275,0.9999854940597783,-0.3614,-0.5278,2.7092,2.9814,-7.4623,-2.4382,5.4750643
5783.1694,0.0,False,True,False,False,False,True,True,False,True,False,22.071987,-0.82411563,7.857472,0.9999760647488846,-0.9998038656080982,0.9999997865311767,-0.1799,0.0747,2.3823,1.7364,-10.7431,-19.4648,2.8415146
5150.878,1.0,True,False,False,False,False,True,True,False,True,False,10.221129,1.2487478,3.258334,0.9999878298388619,0.9999935916165851,0.9999506506617628,2.7041,2.4696,2.8219,2.3693,-43.6074,-45.5269,5.595598
5368.972,0.0,False,False,False,False,False,False,False,False,False,False,12.233127,4.1488485,7.31595,0.9999981441262157,0.9998999829617248,0.9999212585140727,3.4844,3.1593,3.8142,3.2309,-37.7745,-40.8923,9.843505
5468.4785,0.0,True,False,False,False,False,True,True,False,False,False,12.828911,-0.1390006,4.3815613,0.9999112278461029,0.9977669100281801,0.9999534731600653,3.1439,2.624,3.4098,2.5964,-40.0666,-44.4254,9.382462
5062.667,0.0,True,False,False,False,False,True,True,False,False,False,14.150183,2.7527585,0.024450608,-0.9994120463850996,0.9999568590449467,0.9999784584091753,2.7833,3.1573,2.8719,3.4168,-43.0535,-40.3379,16.887785
5257.637,0.0,False,True,False,False,False,True,True,False,True,True,19.207703,2.1198323,4.6631355,0.9999974980124945,0.9999617186004424,0.9999869961670322,0.7147,0.6656,2.1798,1.8784,41.4003,38.8523,10.27136
4971.8457,0.0,False,False,False,True,False,True,True,True,True,False,14.9227,8.033845,0.275907,-0.9736791082522909,0.9999996078153359,0.9999748048725732,2.271,2.8881,-1.2382,-2.08,41.6919,49.3622,2.1283176
4747.9556,1.0,False,False,False,True,False,True,True,False,True,True,14.450424,-1.2612606,-1.6503613,0.997750610554807,0.9999802837034741,0.9999825495738365,2.051,2.2815,-1.037,-1.2955,39.331,41.7126,15.095499
5203.205,0.0,False,False,False,True,False,True,True,False,True,False,15.131081,2.9555624,0.42138577,0.9998454613649473,0.9999992663433104,0.9999485803918684,2.2626,2.5442,-1.2694,-1.4933,41.925,44.5359,3.1620286
4891.469,0.0,False,False,False,True,False,True,True,False,False,False,-1.7813108,10.496574,7.1953073,0.9996981229698795,0.9999941647866329,0.9999476952152798,1.3386,1.6647,-0.3361,-0.7272,31.9443,35.2111,17.827768
5350.645,0.0,False,False,False,True,False,True,True,False,False,False,12.921336,3.7334106,2.3360941,0.9997400480732331,0.9999782772147678,0.9999267824564274,2.3245,2.3619,-1.267,-1.4177,41.7144,43.1353,14.809551
4606.7993,0.0,False,False,False,False,False,False,False,False,False,False,14.04105,4.9300675,0.02781169,-0.9992090104369641,0.9999879737962046,0.9999645744315389,3.6061,4.5759,1.0508,1.3616,46.9208,51.723,9.921157
5503.306,0.0,False,False,False,False,False,False,False,False,False,False,24.273659,5.6355786,6.47628,0.9995439122429075,0.9996519176525295,0.9999993298561176,6.8658,6.7545,2.2534,2.0766,63.2386,62.4441,10.749409
5071.2695,0.0,False,False,False,False,False,False,False,False,False,False,15.664904,1.8618187,4.17747,0.9999995426184148,0.9999688907669106,0.9999620137855162,3.4678,3.0471,-0.068,-0.1735,-38.0188,-40.3061,5.775362
5182.5547,0.0,False,False,False,False,False,False,False,False,False,False,4.306708,2.7009022,9.026287,0.9999686093269,0.999832831849365,0.9998959155143264,2.5275,1.6763,0.0812,0.0225,-44.4835,-50.7442,4.2211356
5242.3545,0.0,True,False,False,False,False,True,True,False,False,False,4.0911245,1.4724636,10.307737,0.9999919361982652,0.9991372021780095,0.9993971339190495,2.9183,1.493,0.0197,0.0522,-43.4824,-52.1641,2.8048108
5260.7886,0.0,True,False,True,False,False,True,True,True,True,False,72.23065,17.949116,-3.0996869,-0.9999951540772056,0.9999986011022813,0.9999994455320214,-1.7348,-2.4995,-0.1533,-0.1864,103.1829,124.2111,5.0814238
5408.3594,0.0,False,False,False,False,False,False,False,False,False,False,11.80745,0.81247103,2.8586738,0.9999625588168486,0.9978676032832595,0.9998888441973268,2.2945,2.0216,0.7714,0.6535,20.7698,18.7241,9.281927
5107.63,0.0,False,False,False,False,False,False,False,False,False,False,11.370986,0.6654917,7.88774,0.9999742706418587,0.9832197635286088,0.9999730829223349,2.6253,1.8834,-1.0373,-0.5686,55.2749,47.7098,6.2692127
5158.3735,0.0,False,False,False,False,False,False,False,False,False,False,8.81653,0.8925833,2.8864121,0.9998077386449942,0.9959993343798013,0.999977213787915,1.8504,1.694,-0.559,-0.4401,47.6621,45.5189,3.470539
5602.204,0.0,False,False,False,False,False,False,False,False,False,False,31.728079,-0.0981394,0.42530265,0.9999363956914642,0.9997355131944038,0.9999324283726067,3.5609,3.5827,-1.7691,-1.7238,68.0785,67.5947,20.693508
5205.68,0.0,True,False,False,False,False,True,True,True,True,True,31.342995,11.6683445,1.9272815,0.9999804006312164,0.9999976457728702,0.9999768496264799,1.7842,2.1584,1.5158,2.0332,39.4605,49.4451,13.479915
5288.163,0.0,False,False,False,False,False,True,True,True,True,True,14.155117,5.4370146,7.3111677,0.9999972041873536,0.9998308811046211,0.9999984311307286,1.4674,1.3814,1.004,0.8808,28.0231,25.5113,7.7411695
-1175319.8,0.0,True,False,False,False,False,True,True,False,True,False,30.051455,1.0734749,0.88165647,0.9995080228788248,0.999798004545873,0.9999834870097833,-3.2431,-3.2341,1.5287,1.5747,45.1253,45.273,13.369899
4994.9946,0.0,True,False,False,False,False,True,True,False,True,False,14.68935,5.622978,0.54794943,0.9937061891907425,0.9999926441902337,0.9999861292713328,-1.1163,-1.8548,0.7957,1.1079,29.4209,34.4864,3.0955424
13852.642,0.0,True,False,False,False,False,True,True,True,True,True,13.435539,0.12866157,-0.7991314,-0.9994648818358849,0.9980600169101314,0.9999810949794948,-0.803,-0.9258,0.7016,0.7229,26.8872,27.8606,1.7984301
5529.51,0.0,True,False,False,False,False,True,True,True,True,False,30.073664,3.103037,2.7596133,0.9999499685130001,0.9999731971137384,0.9999835727634167,-3.4057,-3.4834,1.6368,1.6985,46.9987,46.9955,21.091263
5191.495,0.0,True,True,False,True,False,True,True,True,True,True,11.978394,4.9074225,5.2464585,0.9999838630959209,0.9999933357566033,0.999998681003831,1.0056,1.1012,1.2628,1.2282,81.2032,80.9586,3.22462
5202.7905,0.0,True,False,False,False,False,True,True,False,False,True,21.23581,4.391329,0.19188985,0.9986987070218357,0.9999800047798783,0.9998830433201062,-1.9305,-2.6273,2.8656,3.4388,-22.8289,-18.7294,7.1292243
5314.9097,0.0,False,False,False,False,False,False,False,False,False,False,15.544129,2.1772876,0.30797458,0.9968096719847719,0.9998907009566146,0.9999985365679228,-1.2316,-1.436,2.1541,2.3633,-28.3297,-26.4444,5.413846
4943.3794,0.0,False,False,False,False,False,False,False,False,False,False,17.043924,1.0000244,1.8798999,0.9999823924485731,0.9949524019266109,0.9999871433186763,-1.5775,-1.5033,2.5183,2.4509,-25.273,-26.162,11.7810545
6309.514,0.0,False,False,False,False,False,False,False,False,False,False,8.907302,2.5454004,2.968707,0.999998504973038,0.9999780022091533,0.9999943975102532,1.5309,1.3541,1.2383,1.278,91.0645,90.6167,7.864242
5573.507,0.0,False,False,True,False,False,True,True,True,True,True,20.489157,0.5550219,8.180093,0.9999981029473036,0.9844641428839476,0.9999907883230152,-1.2749,-0.6347,1.6997,1.3845,55.5636,47.9384,18.125774
5199.7085,0.0,False,False,True,False,False,True,True,True,True,True,11.453631,0.94956034,3.518955,0.99999137928433,-0.914100761204039,0.9999789162275733,0.7895,0.8205,1.33,1.0585,-8.3515,-11.2546,6.663808
4543.966,0.0,False,False,False,False,False,False,False,False,False,False,64.54646,17.851332,5.2339106,-0.9999240203526465,0.9999936650285347,0.9999951607203865,2.384,2.6236,2.04,2.6673,44.7222,59.4277,9.988201
14840.1455,0.0,False,False,False,False,False,False,False,False,False,False,14.49499,-0.2682449,1.7038139,0.9996608740571374,-0.999920882748478,0.9999502880374345,0.8191,0.827,1.4205,1.2237,-7.1052,-9.1393,5.873927
5549.81,0.0,False,False,False,False,False,False,False,False,False,False,59.015915,3.3606813,-1.3127363,-0.9998426827114932,0.9999812380904533,0.9999976068974251,-1.4422,-1.6087,0.6606,0.7055,21.9012,26.5708,10.141822
5127.8677,0.0,False,False,False,False,False,False,False,False,False,False,15.143146,6.335207,0.2588937,0.9957330983582872,0.9999812760278634,0.9999791824641998,1.6495,1.8769,-0.2098,-0.3246,9.4896,15.5248,4.326925
5249.193,0.0,False,False,False,False,False,False,False,False,False,False,17.274576,0.43125305,0.87067175,0.9995875171221733,0.9997040205323942,0.9999645385192003,1.7837,1.7695,-0.2185,-0.2196,11.9977,11.602,2.2493517
5103.3926,0.0,True,False,False,False,False,False,True,False,False,False,8.767032,6.071096,2.403484,0.9999730480781377,0.9999885697879676,0.9999925539540674,1.4193,1.6689,-0.0656,-0.2608,5.2612,8.8692,9.55571
5343.1665,0.0,False,False,False,False,False,False,False,False,False,False,15.310513,0.2004269,8.897341,0.9999991010683731,0.9973696264668146,0.9999920934423017,2.1996,1.6556,-0.3286,-0.1586,18.2113,9.5827,5.4937
5844.374,0.0,True,True,False,False,False,True,True,True,True,True,8.819535,1.1714187,0.26490092,0.9984091102093775,0.999948261471183,0.9999966299027341,-0.2789,-0.3907,0.7244,0.739,49.6805,50.6148,4.7260776
7279.0435,0.0,False,True,False,True,False,True,True,True,True,True,7.27447,0.027853707,1.9793881,0.999983108663409,0.997596606814633,0.9999999989848309,-0.2807,-0.0905,0.7115,0.6317,49.9098,48.0318,2.2724128
4911.999,0.0,True,True,False,False,False,True,True,False,False,False,6.236298,2.1209402,2.7264187,0.9997634732465883,0.9999820463294997,0.9999182289270016,-0.2802,-0.2023,0.7599,0.6441,49.563,49.0243,4.448382
7243.555,0.0,True,False,False,True,True,True,True,True,False,True,16.73594,0.460108,8.41817,0.9999996148363185,0.9996958798917684,0.9999297791067483,-2.2217,-1.2587,1.8796,1.2426,65.6702,57.7813,12.088006
29894.69,0.0,True,True,False,True,False,True,True,False,True,True,11.959184,-0.031880215,2.3082411,0.9999982075562632,-0.9994491514962445,0.9999944457249893,-0.9396,-0.5003,1.0539,0.8727,54.9042,51.6635,15.446163
5306.5386,0.0,True,False,False,False,False,True,True,True,True,True,16.942343,1.5667131,3.4523208,0.9999965543730421,0.9999247968178878,0.9999592153128418,0.0402,0.0948,-1.8195,-1.6631,77.8698,75.9731,11.246335
4634.409,0.0,False,False,False,False,False,False,False,False,False,False,20.60187,4.776965,7.323701,0.9999987461544873,0.9999986495559965,0.9999706521818722,-0.1858,-0.3142,-2.629,-2.2388,85.2791,82.9065,9.862407
7507.5127,0.0,False,False,False,False,False,False,False,False,False,False,32.01707,0.09792594,3.059631,0.999996736024615,0.9965819067564279,0.9999511203133261,-0.6013,-0.4814,-3.2853,-2.9826,92.5207,89.6563,19.990877
5553.5854,0.0,False,False,False,False,False,False,False,False,False,False,14.077056,-0.0004126429,3.8403993,0.999976740202145,0.9993616094895731,0.9999493871575104,0.2155,0.2631,-1.5686,-1.2458,75.4292,71.7555,3.6766517
5292.0386,0.0,True,False,False,False,False,True,True,False,True,True,59.11886,2.7914407,5.5782743,0.9999845208141314,0.9999958616393312,0.9999906028306689,2.3811,2.2597,2.7129,2.5626,22.1193,19.3777,7.960983
-14964.222,0.0,False,False,False,False,False,False,False,False,False,False,39.739193,-0.46222436,0.042556025,-0.9999887275343854,0.9963735617572371,0.9999883551142605,-1.4202,-1.5341,0.2312,0.2092,61.5155,63.0163,6.337073
5157.743,0.0,True,False,False,False,False,True,True,True,True,True,21.281937,-1.4520805,3.789708,0.9999918750147674,-0.9999978219981406,0.9999987365033344,-0.618,-0.3336,0.1876,0.1709,47.2358,42.0543,3.5213253
4851.4185,0.0,True,False,False,False,False,True,True,False,True,True,25.835354,0.8384428,1.0343702,0.9999950267769933,0.9999922844588113,0.9999865789679441,4.4278,4.4443,-2.8334,-2.8097,48.421,48.1996,4.161417
5246.649,0.0,True,False,False,False,False,True,True,True,True,True,10.454108,8.869196,0.36744764,-0.9507648317314774,0.9999948500848599,0.999962903695804,2.1766,3.5065,-0.9782,-1.9072,32.0836,40.9984,8.808994
4977.496,0.0,False,False,False,False,False,False,False,False,False,False,57.221706,0.90938026,3.0457315,0.9999789850362976,0.9999808902348934,0.9999458766405828,-4.4496,-4.2601,1.8204,1.813,78.5328,76.3865,23.269981
5218.106,0.0,False,False,False,False,False,False,False,False,False,False,38.06605,0.8252831,2.7315164,0.999978035933654,0.9999173748107185,0.9999284722355646,-2.6773,-2.5857,1.3142,1.2005,59.146,57.3399,2.4609785
5134.51,0.0,False,False,False,False,False,True,True,False,False,False,37.977406,4.5983796,0.7477879,0.991511892186184,0.9999682383546958,0.999993002579436,-2.5859,-2.8901,1.2006,1.3206,57.0586,60.9011,18.21617
4839.489,0.0,False,False,False,False,False,False,False,False,False,False,21.470112,1.0290047,0.6055126,0.9997170413378985,0.999718479727662,0.99997834197569,-0.33,-0.3455,-0.5756,-0.6048,-0.9404,-0.4588,18.218946
5136.429,0.0,True,False,False,False,False,True,True,True,True,False,7.2813644,3.662809,2.38491,0.9998738942129608,0.9999550608455571,0.9999889989702935,1.8904,2.1044,-0.2486,-0.2559,18.1728,19.5254,5.9609566
5553.8623,0.0,False,False,False,False,False,False,False,False,False,False,21.740784,3.1710477,4.241418,0.999973971215598,0.9997955638144987,0.9999743933143256,2.2672,2.1879,0.3984,0.2224,51.731,50.72,5.643536
4564.5815,0.0,False,False,False,True,False,True,True,True,True,True,53.582447,3.9544306,1.0161122,0.9981068184849047,0.9999978824624624,0.9999895654808846,-3.279,-3.4855,1.3845,1.4875,42.4209,45.3345,5.596009
4837.692,0.0,True,False,False,False,False,True,True,True,True,True,19.000853,4.1576304,4.065414,0.9999997770974036,0.9999944642589415,0.9999863599290841,-0.9477,-0.9332,0.7287,0.6371,11.004,11.0942,4.148895
19652.498,0.0,False,False,False,True,False,True,True,False,True,True,12.504691,-0.6604481,-0.38067365,0.9983125496713727,0.9998630211740718,0.9999815810544559,2.2081,2.2457,-1.4224,-1.4384,-0.2267,-0.2599,5.872601
5503.006,0.0,True,False,True,False,False,True,True,True,True,True,32.31182,1.243779,5.6004624,0.999996604583386,0.9998901246139574,0.9999947383855592,-1.3181,-1.1327,-1.0538,-1.0294,44.6089,40.8932,5.2646136
5802.946,0.0,False,False,False,False,False,False,False,False,False,False,20.225674,1.7227077,0.6428117,0.8755082963265397,0.9999155387110908,0.999990144085262,-0.3985,-0.4273,-0.6173,-0.5904,27.8672,28.6403,7.308751
5007.866,0.0,False,False,False,False,False,False,False,False,False,False,15.007073,4.395684,2.895375,0.9999229954474375,0.9998180627102019,0.9998968983860625,1.6577,1.8692,2.1589,2.1726,-33.8226,-32.333,7.7367983
5608.247,0.0,False,False,False,True,True,True,True,False,True,True,36.943928,0.36316466,2.9202018,0.9999867564155136,0.994732059214086,0.9999488511721554,2.9096,2.7339,-0.9805,-0.833,32.5863,29.9158,5.071585
5398.1475,0.0,False,False,False,True,True,False,True,False,False,False,25.05183,7.242771,-0.6965273,0.9995691813981129,0.9999991061902396,0.999997631512741,1.8778,2.2753,-0.4389,-0.4204,9.2708,16.9883,11.890923
7516.714,0.0,False,False,True,False,False,True,True,False,False,False,16.05921,4.5117345,3.4829865,0.9999791371788737,0.9999477235977623,0.999988132998622,-0.2323,-0.3437,1.9133,2.029,-18.6128,-17.6178,3.9379768
5203.039,0.0,False,False,False,False,False,False,False,False,False,False,11.91993,3.7067785,0.98608106,0.9999192323760873,0.9999750730457985,0.9998972661933374,-0.203,-0.3171,1.6154,1.9951,27.6797,29.7098,20.206503
5137.1323,0.0,False,False,False,False,False,False,False,False,False,False,63.86402,1.3161142,10.69494,0.9999996964003282,0.9999822172845407,0.9999972554838349,3.984,3.6449,-2.1647,-1.7869,61.8669,52.4165,10.017071
4783.464,0.0,False,False,False,False,False,False,False,False,False,False,19.720398,13.00555,9.930565,0.9999955467137341,0.9999987179371519,0.9999935028661807,2.0372,2.2754,-0.7561,-0.8044,17.0365,20.1023,9.18163
4932.046,0.0,True,False,False,False,False,True,True,True,True,True,48.38936,3.3677835,4.9123282,0.9998856855570042,0.999998823834989,0.9999995285476799,-1.7311,-1.6828,0.0738,0.0685,75.1918,74.1289,6.3349056
6557.2505,0.0,True,False,False,False,False,True,True,True,True,True,44.212124,0.27646545,-1.0212423,-0.9999659954392927,0.9998156982362385,0.9999994477439674,-1.2008,-1.2785,0.0816,0.0841,65.2092,66.5092,6.480608
